pair	K562_ATAC_only.ABC.Score	pred_gm12878_multimodal.ABC.Score	pred_k562_multimodal.ABC.Score	chrom	chromStart	chromEnd	measuredGeneSymbol	Regulated	EffectSize	startTSS	pred_elements	y	dist	absdist	pct_pred_k562_multimodal.ABC.Score	pct_pred_gm12878_multimodal.ABC.Score	pct_K562_ATAC_only.ABC.Score	dpct	ekey
SEC61A1|chr3:128267505-128268525:*|SEC61A1	0.003011	0.004817	0.004883	chr3	128548662	128549682	SEC61A1	False	0.01325971	128052118	chr3:128548683-128550002	0	497054.0	497054.0	0.8406497776058789	0.8456778186037517	0.8013923805840263	0.005028040997872796	chr3:128548683-128550002|SEC61A1
SEC61A1|chr3:128272805-128273385:*|SEC61A1	0.000312	0.00029	0.000309	chr3	128553962	128554542	SEC61A1	False	-0.01297507	128052118	chr3:128554060-128554560	0	502134.0	502134.0	0.3629858828079675	0.36999613227615546	0.3295300715528911	0.007010249468187957	chr3:128554060-128554560|SEC61A1
SEC61A1|chr3:128292545-128293145:*|SEC61A1	0.00038500000000000003	0.00045700000000000005	0.000334	chr3	128573702	128574302	SEC61A1	False	-0.00845104	128052118	chr3:128573635-128574272	0	521884.0	521884.0	0.3744440146973506	0.4478340746470702	0.3716882614581319	0.07339005994971959	chr3:128573635-128574272|SEC61A1
SEC61A1|chr3:128296625-128297185:*|SEC61A1	0.000333	0.000242	0.000182	chr3	128577782	128578342	SEC61A1	False	0.00066399	128052118	chr3:128577598-128578270	0	525944.0	525944.0	0.2859214852059563	0.3430187584606459	0.34316379810481534	0.05709727325468961	chr3:128577598-128578270|SEC61A1
SEC61A1|chr3:128303145-128303645:*|SEC61A1	0.001196	0.0013109999999999999	0.001191	chr3	128584302	128584802	SEC61A1	False	0.02507455	128052118	chr3:128584355-128586383	0	532434.0	532434.0	0.6124057242312899	0.6504061110036743	0.6330013537033455	0.038000386772384376	chr3:128584355-128586383|SEC61A1
SEC61A1|chr3:128303965-128304565:*|SEC61A1	0.001196	0.0013109999999999999	0.001191	chr3	128585122	128585722	SEC61A1	False	0.00456256	128052118	chr3:128584355-128586383	0	533304.0	533304.0	0.6124057242312899	0.6504061110036743	0.6330013537033455	0.038000386772384376	chr3:128584355-128586383|SEC61A1
SEC61A1|chr3:128309725-128310305:*|SEC61A1	0.000493	0.0	0.00016	chr3	128590882	128591462	SEC61A1	False	0.03440589	128052118	chr3:128590647-128591372	0	539054.0	539054.0	0.27049893637594274	0.07653258557339006	0.42549796944498164	-0.1939663508025527	chr3:128590647-128591372|SEC61A1
SEC61A1|chr3:128399345-128399845:*|SEC61A1	0.0033590000000000004	0.0036869999999999997	0.005098	chr3	128680502	128681002	SEC61A1	False	-0.00462808	128052118	chr3:128680161-128681384	0	628634.0	628634.0	0.8458712047959775	0.8128988590214659	0.817250048346548	-0.03297234577451169	chr3:128680161-128681384|SEC61A1
SEC61A1|chr3:128442065-128442605:*|SEC61A1	0.0	0.0	0.0	chr3	128723222	128723762	SEC61A1	False	0.00212688	128052118		0	671374.0	671374.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:128482725-128483225:*|SEC61A1	0.000182	0.000103	7.8e-05	chr3	128763882	128764382	SEC61A1	False	-0.01663967	128052118	chr3:128763925-128764425	0	712014.0	712014.0	0.20199187777992653	0.23723651131309226	0.23830013537033456	0.03524463353316573	chr3:128763925-128764425|SEC61A1
SEC61A1|chr3:128503085-128503585:*|SEC61A1	0.000449	0.0	0.000133	chr3	128784242	128784742	SEC61A1	False	-0.01799186	128052118	chr3:128784208-128784708	0	732374.0	732374.0	0.2507735447689035	0.07653258557339006	0.40379036936762713	-0.17424095919551347	chr3:128784208-128784708|SEC61A1
SEC61A1|chr3:128513125-128513645:*|SEC61A1	0.000719	0.00043	0.0005269999999999999	chr3	128794282	128794802	SEC61A1	False	-0.00934813	128052118	chr3:128793668-128795726	0	742424.0	742424.0	0.4553277895958229	0.4347805066718236	0.5145039644169407	-0.020547282923999266	chr3:128793668-128795726|SEC61A1
SEC61A1|chr3:128513785-128514285:*|SEC61A1	0.000719	0.00043	0.0005269999999999999	chr3	128794942	128795442	SEC61A1	False	-0.01056201	128052118	chr3:128793668-128795726	0	743074.0	743074.0	0.4553277895958229	0.4347805066718236	0.5145039644169407	-0.020547282923999266	chr3:128793668-128795726|SEC61A1
SEC61A1|chr3:128522905-128523405:*|SEC61A1	0.000384	0.000502	0.00028199999999999997	chr3	128804062	128804562	SEC61A1	False	0.01398703	128052118	chr3:128803855-128804588	0	752194.0	752194.0	0.3481918391026881	0.4653355250435119	0.37115644942951076	0.1171436859408238	chr3:128803855-128804588|SEC61A1
SEC61A1|chr3:128524565-128525145:*|SEC61A1	0.0	0.0	0.0	chr3	128805722	128806302	SEC61A1	False	0.0119835	128052118		0	753894.0	753894.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:128560985-128561525:*|SEC61A1	0.0	0.0	0.0	chr3	128842142	128842682	SEC61A1	False	0.07141288	128052118		0	790294.0	790294.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:128564565-128565085:*|SEC61A1	0.001257	0.000537	0.0007019999999999999	chr3	128845722	128846242	SEC61A1	False	0.00484888	128052118	chr3:128845783-128846864	0	793864.0	793864.0	0.5095726165151808	0.47829239992264555	0.6432024753432605	-0.03128021659253527	chr3:128845783-128846864|SEC61A1
SEC61A1|chr3:128583705-128584685:*|SEC61A1	0.000796	0.001155	0.001046	chr3	128864862	128865842	SEC61A1	False	0.01497764	128052118	chr3:128864457-128865836	0	813234.0	813234.0	0.5871204795977567	0.6276832334171341	0.5391607039257397	0.04056275381937735	chr3:128864457-128865836|SEC61A1
SEC61A1|chr3:128594325-128594845:*|SEC61A1	0.000384	0.00020299999999999997	0.0002	chr3	128875482	128876002	SEC61A1	False	-0.01865766	128052118	chr3:128875241-128875983	0	823624.0	823624.0	0.29820150841229937	0.3162831173854187	0.37115644942951076	0.018081608973119334	chr3:128875241-128875983|SEC61A1
SEC61A1|chr3:128732225-128732725:*|SEC61A1	0.00015900000000000002	8.499999999999999e-05	6.4e-05	chr3	129013382	129013882	SEC61A1	False	0.07703609	128052118	chr3:129013435-129013935	0	961514.0	961514.0	0.18985689421775284	0.21746277315799653	0.21944498162831175	0.02760587894024369	chr3:129013435-129013935|SEC61A1
SEC61A1|chr3:128734545-128735105:*|SEC61A1	0.00018600000000000002	0.00031	0.00028399999999999996	chr3	129015702	129016262	SEC61A1	False	-0.03396626	128052118	chr3:129015740-129016240	0	963864.0	963864.0	0.34988396828466445	0.3809707986849739	0.2412009282537227	0.031086830400309462	chr3:129015740-129016240|SEC61A1
SEC61A1|chr3:128735365-128736285:*|SEC61A1	0.000752	0.000859	0.001085	chr3	129016522	129017442	SEC61A1	False	-0.03523047	128052118	chr3:129016538-129017420	0	964864.0	964864.0	0.5954360858634693	0.571988010056082	0.526929027267453	-0.02344807580738728	chr3:129016538-129017420|SEC61A1
SEC61A1|chr3:128741085-128741585:*|SEC61A1	0.00022999999999999998	0.00021099999999999998	0.000138	chr3	129022242	129022742	SEC61A1	False	-0.02083364	128052118	chr3:129022191-129022691	0	970374.0	970374.0	0.25381937729646104	0.32300328756526786	0.27407658093212145	0.06918391026880683	chr3:129022191-129022691|SEC61A1
SEC61A1|chr3:128745765-128746265:*|SEC61A1	0.001478	0.0009130000000000001	0.000843	chr3	129026922	129027422	SEC61A1	False	-0.02670796	128052118	chr3:129026967-129027772	0	975054.0	975054.0	0.5447205569522336	0.5811738541868111	0.6770934055308451	0.036453297234577464	chr3:129026967-129027772|SEC61A1
SEC61A1|chr3:128772125-128772685:*|SEC61A1	0.000265	0.000196	0.00021	chr3	129053282	129053842	SEC61A1	False	0.05894522	128052118	chr3:129053334-129054092	0	1001444.0	1001444.0	0.30409978727518855	0.31120672983948944	0.299506865209824	0.007106942564300889	chr3:129053334-129054092|SEC61A1
SEC61A1|chr3:128773385-128773905:*|SEC61A1	0.000384	0.00045999999999999996	0.000687	chr3	129054542	129055062	SEC61A1	False	-0.0030634	128052118	chr3:129054519-129055019	0	1002684.0	1002684.0	0.5058982788628892	0.4486076194159737	0.37115644942951076	-0.05729065944691547	chr3:129054519-129055019|SEC61A1
SEC61A1|chr3:128775585-128776145:*|SEC61A1	0.000125	0.000143	0.000143	chr3	129056742	129057302	SEC61A1	False	-0.01158578	128052118	chr3:129056781-129057281	0	1004904.0	1004904.0	0.25749371494875267	0.27180429317346744	0.19154902339972926	0.014310578224714765	chr3:129056781-129057281|SEC61A1
SEC61A1|chr3:128820445-128820965:*|SEC61A1	0.000212	0.000338	0.00025499999999999996	chr3	129101602	129102122	SEC61A1	False	0.00225863	128052118	chr3:129101164-129102145	0	1049744.0	1049744.0	0.33199574550377103	0.39479791142912396	0.2611680526010443	0.06280216592535293	chr3:129101164-129102145|SEC61A1
SEC61A1|chr3:128823345-128823885:*|SEC61A1	0.000174	0.000348	0.000273	chr3	129104502	129105042	SEC61A1	False	-0.02658224	128052118	chr3:129104514-129105014	0	1052654.0	1052654.0	0.34277702572036356	0.40011603171533555	0.23201508412299363	0.05733900599497199	chr3:129104514-129105014|SEC61A1
SEC61A1|chr3:128825105-128825625:*|SEC61A1	0.000205	0.000165	0.000161	chr3	129106262	129106782	SEC61A1	False	-0.0214852	128052118	chr3:129106316-129107100	0	1054404.0	1054404.0	0.2712241345967898	0.2885805453490621	0.256188358151228	0.01735641075227229	chr3:129106316-129107100|SEC61A1
SEC61A1|chr3:128831125-128831645:*|SEC61A1	0.000429	0.000771	0.0005139999999999999	chr3	129112282	129112802	SEC61A1	False	0.06375978	128052118	chr3:129111777-129113050	0	1060424.0	1060424.0	0.44947785728099016	0.5499419841423322	0.3949912976213498	0.10046412686134204	chr3:129111777-129113050|SEC61A1
SEC61A1|chr3:128838345-128838865:*|SEC61A1	0.00031600000000000004	0.000615	0.00042800000000000005	chr3	129119502	129120022	SEC61A1	False	-0.02743941	128052118	chr3:129119563-129120063	0	1067644.0	1067644.0	0.4151518081608973	0.5073003287565268	0.33180235931154517	0.09214852059562945	chr3:129119563-129120063|SEC61A1
SEC61A1|chr3:128839305-128839805:*|SEC61A1	0.0	0.0	0.0	chr3	129120462	129120962	SEC61A1	False	0.00944448	128052118		0	1068594.0	1068594.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:128914485-128915005:*|SEC61A1	0.000229	0.000196	0.000269	chr3	129195642	129196162	SEC61A1	False	0.03129936	128052118	chr3:129195365-129196407	0	1143784.0	1143784.0	0.3402630052214272	0.31120672983948944	0.27330303616321794	-0.02905627538193778	chr3:129195365-129196407|SEC61A1
SEC61A1|chr3:128930565-128931065:*|SEC61A1	0.000344	0.00032900000000000003	0.000307	chr3	129211722	129212222	SEC61A1	False	0.01514579	128052118	chr3:129211590-129212731	0	1159854.0	1159854.0	0.3619222587507252	0.3904467221040418	0.3497872751885515	0.028524463353316598	chr3:129211590-129212731|SEC61A1
SEC61A1|chr3:128945145-128945685:*|SEC61A1	0.00016999999999999999	0.000295	0.00021400000000000002	chr3	129226302	129226842	SEC61A1	False	-0.00888808	128052118	chr3:129226334-129226834	0	1174454.0	1174454.0	0.3073873525430284	0.37280023206343066	0.22882421195126668	0.06541287952040226	chr3:129226334-129226834|SEC61A1
SEC61A1|chr3:128947965-128948485:*|SEC61A1	0.000533	0.000984	0.001039	chr3	129229122	129229642	SEC61A1	False	-0.01401949	128052118	chr3:129228878-129229857	0	1177264.0	1177264.0	0.5857667762521755	0.5964030168245987	0.4456584799845291	0.010636240572423183	chr3:129228878-129229857|SEC61A1
SEC61A1|chr3:128949025-128949945:*|SEC61A1	0.00033	0.000492	0.00041500000000000006	chr3	129230182	129231102	SEC61A1	False	0.18398563	128052118	chr3:129230207-129231095	0	1178524.0	1178524.0	0.40872171726938694	0.4616128408431638	0.341374975826726	0.052891123573776844	chr3:129230207-129231095|SEC61A1
SEC61A1|chr3:128957705-128958225:*|SEC61A1	0.000252	0.000559	0.000381	chr3	129238862	129239382	SEC61A1	False	-0.05479888	128052118	chr3:129238812-129239312,chr3:129239334-129240370	0	1187004.0	1187004.0	0.3947495648810675	0.486076194159737	0.28940243666602206	0.09132662927866952	chr3:129238812-129239312,chr3:129239334-129240370|SEC61A1
SEC61A1|chr3:128964465-128965005:*|SEC61A1	0.000583	0.000291	0.00028399999999999996	chr3	129245622	129246162	SEC61A1	False	-0.00669438	128052118	chr3:129245634-129246470	0	1193774.0	1193774.0	0.34988396828466445	0.37052794430477665	0.4661090698124154	0.020643976020112198	chr3:129245634-129246470|SEC61A1
SEC61A1|chr3:128998365-128998905:*|SEC61A1	0.0	0.0	0.0	chr3	129279522	129280062	SEC61A1	False	-0.03873609	128052118		0	1227674.0	1227674.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:129024465-129024965:*|SEC61A1	0.000724	0.000919	0.000708	chr3	129305622	129306122	SEC61A1	False	-0.02458161	128052118	chr3:129305610-129306110	0	1253754.0	1253754.0	0.5116031715335525	0.5822374782440534	0.5167279056275382	0.07063430671050086	chr3:129305610-129306110|SEC61A1
SEC61A1|chr3:129033625-129034125:*|SEC61A1	0.00164	0.001394	0.001217	chr3	129314782	129315282	SEC61A1	False	-0.00470848	128052118	chr3:129313093-129315976	0	1262914.0	1262914.0	0.616853606652485	0.6605588860955328	0.6960935989170374	0.043705279443047806	chr3:129313093-129315976|SEC61A1
SEC61A1|chr3:129046285-129046785:*|SEC61A1	0.000122	0.000145	0.000109	chr3	129327442	129327942	SEC61A1	False	-0.05330519	128052118	chr3:129327474-129327974	0	1275574.0	1275574.0	0.22858247921098435	0.2731096499709921	0.18864823051634114	0.04452717076000773	chr3:129327474-129327974|SEC61A1
SEC61A1|chr3:129047445-129047945:*|SEC61A1	0.000286	0.000151	0.0	chr3	129328602	129329102	SEC61A1	False	-0.02652287	128052118	chr3:129328348-129329342	0	1276734.0	1276734.0	0.07488880293947012	0.2777509185844131	0.31260877973312706	0.20286211564494297	chr3:129328348-129329342|SEC61A1
SEC61A1|chr3:129063325-129063825:*|SEC61A1	0.000204	0.000123	0.000132	chr3	129344482	129344982	SEC61A1	False	0.02366222	128052118	chr3:129344447-129344947	0	1292614.0	1292614.0	0.2498549603558306	0.25536646683426806	0.25526977373815507	0.005511506478437456	chr3:129344447-129344947|SEC61A1
SEC61A1|chr3:129102085-129102585:*|SEC61A1	0.00023700000000000001	9.4e-05	0.0	chr3	129383242	129383742	SEC61A1	False	0.03869079	128052118	chr3:129382988-129383722	0	1331374.0	1331374.0	0.07488880293947012	0.2275672017017985	0.278669502997486	0.1526783987623284	chr3:129382988-129383722|SEC61A1
SEC61A1|chr3:129104285-129104945:*|SEC61A1	0.00015	0.000161	0.000144	chr3	129385442	129386102	SEC61A1	False	0.03400584	128052118	chr3:129385553-129386053	0	1333654.0	1333654.0	0.25831560626571265	0.284857861148714	0.21243473216012376	0.026542254883001326	chr3:129385553-129386053|SEC61A1
SEC61A1|chr3:129132045-129133425:*|SEC61A1	0.000434	0.000465	0.000513	chr3	129413202	129414582	SEC61A1	False	-0.00803115	128052118	chr3:129412787-129414461	0	1361774.0	1361774.0	0.4490427383484819	0.4501547089537807	0.39668342680332624	0.0011119706052987732	chr3:129412787-129414461|SEC61A1
SEC61A1|chr3:129150825-129151345:*|SEC61A1	0.0	0.0	0.0	chr3	129431982	129432502	SEC61A1	False	0.06523256	128052118		0	1380124.0	1380124.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:129162925-129163465:*|SEC61A1	0.0	0.0	0.0	chr3	129444082	129444622	SEC61A1	False	-0.06017529	128052118		0	1392234.0	1392234.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:129166985-129167525:*|SEC61A1	0.000523	0.001016	0.000742	chr3	129448142	129448682	SEC61A1	False	-0.09706615	128052118	chr3:129447294-129448628	0	1396294.0	1396294.0	0.5198220847031522	0.6028814542641655	0.44029201315026106	0.08305936956101334	chr3:129447294-129448628|SEC61A1
SEC61A1|chr3:129168525-129169705:*|SEC61A1	0.00036899999999999997	0.000607	0.00041600000000000003	chr3	129449682	129450862	SEC61A1	False	0.03962806	128052118	chr3:129449217-129451021	0	1398154.0	1398154.0	0.4092535292980081	0.5038677238445175	0.3625991104235158	0.09461419454650938	chr3:129449217-129451021|SEC61A1
SEC61A1|chr3:129180305-129181665:*|SEC61A1	0.0007030000000000001	0.00099	0.0013210000000000001	chr3	129461462	129462822	SEC61A1	False	0.01227698	128052118	chr3:129460980-129462783	0	1410024.0	1410024.0	0.6326629278669503	0.5974182943337846	0.5099110423515761	-0.03524463353316576	chr3:129460980-129462783|SEC61A1
SEC61A1|chr3:129187685-129188305:*|SEC61A1	0.000101	0.000123	9.300000000000001e-05	chr3	129468842	129469462	SEC61A1	False	-0.00137617	128052118	chr3:129468854-129469561	0	1417034.0	1417034.0	0.21509379230322956	0.25536646683426806	0.17332237478244053	0.0402726745310385	chr3:129468854-129469561|SEC61A1
SEC61A1|chr3:129199985-129200865:*|SEC61A1	0.000394	0.000392	0.000281	chr3	129481142	129482022	SEC61A1	False	-0.03533884	128052118	chr3:129481137-129483165	0	1429464.0	1429464.0	0.3475149874298975	0.4188744923612454	0.3764745697157223	0.0713595049313479	chr3:129481137-129483165|SEC61A1
SEC61A1|chr3:129209005-129209505:*|SEC61A1	0.000307	8.2e-05	0.0	chr3	129490162	129490662	SEC61A1	False	-0.03087758	128052118	chr3:129489899-129490650	0	1438294.0	1438294.0	0.07488880293947012	0.21383678205376136	0.3264842390253336	0.13894797911429124	chr3:129489899-129490650|SEC61A1
SEC61A1|chr3:129254745-129255245:*|SEC61A1	0.0	0.0	0.0	chr3	129535902	129536402	SEC61A1	False	-0.01548641	128052118		0	1484034.0	1484034.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:129305045-129305565:*|SEC61A1	0.000322	0.00010700000000000001	0.00018	chr3	129586202	129586722	SEC61A1	False	0.01606111	128052118	chr3:129585964-129587514	0	1534344.0	1534344.0	0.28393927673564107	0.2416360471862309	0.3360568555405144	-0.042303229549410154	chr3:129585964-129587514|SEC61A1
SEC61A1|chr3:129315565-129316065:*|SEC61A1	0.0005809999999999999	0.00074	0.0005679999999999999	chr3	129596722	129597222	SEC61A1	False	0.02941985	128052118	chr3:129596709-129598439	0	1544854.0	1544854.0	0.47142719009862694	0.5425449622896925	0.46523883194739896	0.07111777219106558	chr3:129596709-129598439|SEC61A1
SEC61A1|chr3:129318325-129318865:*|SEC61A1	0.00022799999999999999	0.000258	0.000234	chr3	129599482	129600022	SEC61A1	False	0.01303434	128052118	chr3:129599476-129600278	0	1547634.0	1547634.0	0.3199091084896538	0.35268806807193964	0.27238445175014503	0.03277895958228583	chr3:129599476-129600278|SEC61A1
SEC61A1|chr3:129321905-129322905:*|SEC61A1	0.00022999999999999998	0.000212	0.000217	chr3	129603062	129604062	SEC61A1	False	-0.02173272	128052118	chr3:129603107-129604046	0	1551444.0	1551444.0	0.30941790756140014	0.32392187197834077	0.27407658093212145	0.014503964416940629	chr3:129603107-129604046|SEC61A1
SEC61A1|chr3:129327385-129327945:*|SEC61A1	0.000218	0.00023700000000000001	0.000182	chr3	129608542	129609102	SEC61A1	False	-0.00671584	128052118	chr3:129608394-129609111	0	1556704.0	1556704.0	0.2859214852059563	0.3404080448655966	0.26513246954167474	0.05448655965964033	chr3:129608394-129609111|SEC61A1
SEC61A1|chr3:129331285-129331785:*|SEC61A1	0.0	0.0	0.0	chr3	129612442	129612942	SEC61A1	False	0.01477007	128052118		0	1560574.0	1560574.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:129331825-129332325:*|SEC61A1	0.0	0.0	0.0	chr3	129612982	129613482	SEC61A1	False	0.03806156	128052118		0	1561114.0	1561114.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|SEC61A1
SEC61A1|chr3:129333625-129334165:*|SEC61A1	0.000174	0.000152	0.000124	chr3	129614782	129615322	SEC61A1	False	0.03751861	128052118	chr3:129614521-129615543	0	1562934.0	1562934.0	0.24197447302262617	0.27871784954554246	0.23201508412299363	0.03674337652291629	chr3:129614521-129615543|SEC61A1
SEC61A1|chr3:129345465-129345965:*|SEC61A1	0.000768	0.000674	0.000388	chr3	129626622	129627122	SEC61A1	False	0.02275833	128052118	chr3:129626150-129627085	0	1574754.0	1574754.0	0.3974086250241733	0.5258654032102108	0.5313769096886483	0.1284567781860375	chr3:129626150-129627085|SEC61A1
SEC61A1|chr3:129346665-129347165:*|SEC61A1	0.00013000000000000002	0.000175	0.000148	chr3	129627822	129628322	SEC61A1	False	0.02818736	128052118	chr3:129627216-129627920	0	1575954.0	1575954.0	0.2614581318893831	0.2977663894797911	0.1967704505898279	0.03630825759040801	chr3:129627216-129627920|SEC61A1
